,ij_grid,latitude,longitude,thickness,thickness_uncertainty,x_proj,y_proj,i_grid,j_grid,survey_id,date,rgi_id,topo,topo_smoothed,slope,slope_factor,aspect,dis_from_border,catchment_area,lin_mb_above_z,oggm_mb_above_z,consensus_ice_thickness,millan_ice_thickness,millan_v,hugonnet_dhdt,glacier_cenlon,glacier_cenlat,glacier_area_km2,glacier_outline_year,glacier_is_tidewater,glacier_median_elev,glacier_min_elev,glacier_max_elev,glacier_length,glacier_oggm_volume,glacier_reference_mb,glacier_aar,glacier_avg_temp,glacier_avg_prcpsol,glacier_avg_prcp,glacier_avg_meltingtemp
448,0041_0034,-3.05826,37.345,10.0,2.0,316074.8605451217,9661825.409133144,41,34,196,2015-09-16,RGI60-16.01657,5750.61,5749.68,0.3036281,2.0445364,5.681224,167.43059,,,,19.502665,,,-0.7870987,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
449,0041_0037,-3.05872,37.345,7.0,2.0,316074.93896185706,9661774.542618196,41,37,196,2015-09-16,RGI60-16.01657,5764.82,5760.63,0.2323729,2.4004283,5.4215026,120.20815,,,,18.98255,,,-0.63605547,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
450,0041_0039,-3.05917,37.345,9.0,2.0,316075.01568528265,9661724.78189666,41,39,196,2015-09-16,RGI60-16.01657,5768.4756,5764.099,0.18954596,2.7125096,4.938431,86.683334,,,,17.256472,,,-0.4641966,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
451,0041_0042,-3.05962,37.345,7.0,2.0,316075.09241998487,9661675.021174744,41,42,196,2015-09-16,RGI60-16.01657,5769.5156,5761.3633,0.2515639,2.2888167,4.113259,38.013157,,,,11.528124,,,-0.2709525,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
452,0044_0016,-3.05555,37.3455,5.0,2.0,316129.9809214885,9662125.164836856,44,16,196,2015-09-16,RGI60-16.01657,5675.555,5675.9966,0.41459438,1.6960005,5.625339,53.75872,,,,17.491625,,,-0.22449756,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
453,0044_0019,-3.056,37.3455,10.0,2.0,316130.0575422888,9662075.40413058,44,19,196,2015-09-16,RGI60-16.01657,5695.46,5693.2207,0.38069305,1.7850691,5.6125245,103.40696,,,,19.844696,,,-0.36519814,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
454,0044_0022,-3.05646,37.3455,10.0,2.0,316130.1358774252,9662024.537630431,44,22,196,2015-09-16,RGI60-16.01657,5708.073,5707.5283,0.3279764,1.9520657,5.5411344,153.94154,,,,21.537846,,,-0.5651985,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
455,0044_0025,-3.05691,37.3455,15.0,2.0,316130.2125210224,9661974.776923385,44,25,196,2015-09-16,RGI60-16.01657,5720.6597,5719.4243,0.30141,2.0535507,5.5232687,198.9799,,,,23.107561,,,-0.6697116,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
456,0044_0028,-3.05736,37.3455,8.0,2.0,316130.28917589283,9661925.016215948,44,28,196,2015-09-16,RGI60-16.01657,5729.181,5731.203,0.30493444,2.0392766,5.59943,221.65288,,,,21.193111,,,-0.7066915,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
457,0044_0031,-3.05781,37.3455,2.0,2.0,316130.3658420365,9661875.25550813,44,31,196,2015-09-16,RGI60-16.01657,5742.289,5744.509,0.31720862,1.9915582,5.697039,231.225,,,,16.616276,,,-0.72872025,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
458,0044_0034,-3.05826,37.3455,20.0,2.0,316130.4425194533,9661825.494799929,44,34,196,2015-09-16,RGI60-16.01657,5760.6987,5758.238,0.28774306,2.111529,5.708265,183.0956,,,,13.029004,,,-0.7417765,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
459,0044_0036,-3.05872,37.3455,33.0,2.0,316130.5209124646,9661774.628297815,44,36,196,2015-09-16,RGI60-16.01657,5769.6187,5765.7812,0.23287833,2.397301,5.626545,152.05263,,,,10.681796,,,-0.6637098,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
460,0047_0016,-3.05555,37.3459,6.0,2.0,316174.4466026099,9662125.23329114,47,16,196,2015-09-16,RGI60-16.01657,5691.3125,5689.444,0.3967062,1.7414805,5.6363797,70.0928,,,,17.144547,,,-0.36659694,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
461,0047_0019,-3.056,37.3459,8.0,2.0,316174.52320486,9662075.472594906,47,19,196,2015-09-16,RGI60-16.01657,5707.563,5705.7827,0.36477584,1.8314048,5.5959396,120.20815,,,,19.242916,,,-0.49024212,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
462,0047_0022,-3.05646,37.3459,17.0,2.0,316174.60152103123,9662024.606105026,47,22,196,2015-09-16,RGI60-16.01657,5720.4805,5719.232,0.31783617,1.989198,5.511616,167.43059,,,,20.574804,,,-0.6669757,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
463,0047_0025,-3.05691,37.3459,13.0,2.0,316174.67814607266,9661974.845408017,47,25,196,2015-09-16,RGI60-16.01657,5729.9263,5730.4673,0.29766545,2.0690117,5.4862013,215.03488,,,,17.40151,,,-0.7419361,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
464,0047_0028,-3.05736,37.3459,9.0,2.0,316174.7547823847,9661925.084710626,47,28,196,2015-09-16,RGI60-16.01657,5740.509,5741.695,0.30288556,2.047542,5.543655,263.91098,,,,9.312352,,,-0.7449176,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
465,0050_0016,-3.05555,37.3464,6.0,2.0,316230.02869139303,9662125.318835683,50,16,196,2015-09-16,RGI60-16.01657,5704.827,5701.3213,0.37731162,1.7946506,5.7263956,96.16652,,,,16.88627,,,-0.46525782,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
466,0050_0019,-3.05601,37.3464,16.0,2.0,316230.1069723403,9662074.452359024,50,19,196,2015-09-16,RGI60-16.01657,5719.718,5717.6455,0.3489952,1.8806515,5.639045,137.05838,,,,18.682753,,,-0.5745774,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
467,0050_0022,-3.05646,37.3464,20.0,2.0,316230.18356292014,9662024.69167495,50,22,196,2015-09-16,RGI60-16.01657,5732.3804,5730.7466,0.30561456,2.0365524,5.5199013,183.0956,,,,18.247097,,,-0.70924944,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
468,0052_0016,-3.05555,37.3468,8.0,2.0,316274.4943523278,9662125.38725267,52,16,196,2015-09-16,RGI60-16.01657,5710.0684,5707.8647,0.3688768,1.8191612,5.8115463,114.03947,,,,16.235056,,,-0.51407343,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
469,0052_0019,-3.05601,37.3468,22.0,2.0,316274.57261431264,9662074.520786272,52,19,196,2015-09-16,RGI60-16.01657,5728.0405,5724.662,0.34104675,1.9068285,5.7082353,156.73225,,,,16.672867,,,-0.6149083,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
470,0056_0019,-3.05601,37.3473,22.0,2.0,316330.1546541646,9662074.606297022,56,19,196,2015-09-16,RGI60-16.01657,5741.182,5735.76,0.33314225,1.9338473,5.897346,193.82982,,,,5.3420897,,,-0.6242305,37.3445,-3.05713,0.234,2000,False,5697.794,5494.8994,5775.1367,646.0,0.0060254836257034,-274.9,0.7592849064376506,-0.993487317182402,2190.813250523829,2397.687556225601,8.073205236606483
471,0035_0048,-8.9655665,-77.64210075,42.0,,209470.12259137415,9007910.212247096,35,48,290,2014-05-31,RGI60-16.02444,4703.2354,4706.001,0.14379297,3.2015288,3.3485858,44.0,,,,,17.394005,,-1.5427328,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
472,0035_0049,-8.965940546052632,-77.64229565131579,24.355263157894736,,209448.97407765058,9007868.66244049,35,49,290,2014-05-31,RGI60-16.02444,4703.081,4698.96,0.21007104,2.5502355,3.3689358,0.0,5928032.0,8083526.0,40358548.0,17.524614,,,-1.1416718,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
473,0035_0050,-8.96626605263158,-77.6424077368421,6.0,,209436.89971056106,9007832.550012084,35,50,290,2013-07-07,RGI60-16.02444,4701.5933,4687.7207,0.32326224,1.9690965,3.328409,0.0,5933840.0,-1089.0,2.7045608e-06,17.420202,,,-0.68804663,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
474,0036_0047,-8.96527676744186,-77.64181353488372,69.30232558139535,,209501.49614201157,9007942.504120836,36,47,290,2014-05-31,RGI60-16.02444,4710.026,4712.2383,0.09649945,3.8724234,3.4721892,44.0,,,,0.9019145,48.56829,,-2.0407917,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
475,0036_0048,-8.965613424731183,-77.64183845698925,48.70967741935484,,209499.0217078328,9007905.226651527,36,48,290,2013-07-07,RGI60-16.02444,4709.6274,4707.999,0.13051255,3.3931935,3.5958445,0.0,5918352.0,21247600.0,106308504.0,24.841434,21.26075,,-2.1553876,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
476,0036_0049,-8.965939555555556,-77.64193818518518,33.148148148148145,,209488.3075350763,9007869.054946095,36,49,290,2014-05-31,RGI60-16.02444,4705.2847,4701.859,0.20115003,2.6175075,3.5480497,44.0,5926096.0,10738750.0,53643790.0,23.584679,,1.8065323,-1.6814109,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
477,0036_0050,-8.9663186,-77.64179013333334,17.0,,209504.90026603948,9007827.223377805,36,50,290,2014-05-31,RGI60-16.02444,4702.7676,4691.517,0.3144336,2.0020854,3.477873,0.0,5931904.0,2719414.5,13560944.0,18.580772,,,-1.1372911,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
478,0037_0046,-8.964905841269841,-77.64143873015873,93.85714285714286,,209542.4431960976,9007983.850915687,37,46,290,2014-05-31,RGI60-16.02444,4712.4272,4716.7163,0.06536166,3.8724234,3.588104,44.0,,,,16.207874,86.701454,14.031325,-2.2945096,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
479,0037_0047,-8.965193579545454,-77.64153318181819,82.125,,209532.27900444355,9007951.93230325,37,47,290,2014-05-31,RGI60-16.02444,4714.284,4714.195,0.08440331,3.8724234,3.8514214,0.0,5908672.0,34165680.0,171207680.0,30.606844,53.3476,12.769163,-2.3051574,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
480,0037_0048,-8.965600169642856,-77.64148355803572,49.890625,,209538.06294826322,9007906.974383993,37,48,290,2020-10-22,RGI60-16.02444,4712.0034,4711.0693,0.121586256,3.5405383,3.8535535,44.0,5916416.0,23850310.0,119370170.0,29.973223,23.002327,4.21368,-2.3158054,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
481,0037_0049,-8.965924315151515,-77.64148258787878,37.06666666666667,,209538.4276271393,9007871.102086004,37,49,290,2014-05-31,RGI60-16.02444,4708.184,4706.054,0.18863739,2.720341,3.737439,44.0,5920288.0,18633516.0,93198450.0,26.720295,,2.3172522,-1.898476,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
482,0037_0050,-8.96631762962963,-77.6415250617284,20.012345679012345,,209534.06695022623,9007827.54050784,37,50,290,2014-05-31,RGI60-16.02444,4705.395,4697.1646,0.29633206,2.0745926,3.635576,0.0,5929968.0,5417896.0,27029036.0,22.418646,,,-1.4301425,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
483,0038_0045,-8.964466586206898,-77.64100337931035,107.58620689655173,,209589.99827295673,9008032.80746182,38,45,290,2014-05-31,RGI60-16.02444,4716.8,4720.082,0.05151458,3.8724234,3.6893208,44.0,,,,14.69881,87.87696,13.184744,-2.4589,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
484,0038_0046,-8.964998857142858,-77.64127428571429,94.14285714285714,,209560.61209395342,9007973.686969852,38,46,290,2014-05-31,RGI60-16.02444,4717.7188,4718.5435,0.06118635,3.8724234,4.12411,0.0,5898992.0,46945824.0,235511580.0,33.446968,91.34777,12.752705,-2.6448495,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
485,0038_0047,-8.965234346153848,-77.64109201648351,79.79120879120879,,209580.85570403238,9007947.769667305,38,47,290,2014-05-31,RGI60-16.02444,4717.8433,4717.0903,0.08393063,3.8724234,4.2169695,44.0,5902864.0,41846760.0,209846670.0,35.2945,60.15084,9.042168,-2.5178268,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
486,0038_0048,-8.965634014634146,-77.64108622195121,44.79024390243902,,209581.81127473462,9007903.543100748,38,48,290,2020-10-22,RGI60-16.02444,4715.3296,4715.024,0.11725083,3.6185155,4.1181808,62.225395,5906736.0,36732456.0,184115150.0,36.72777,28.94506,4.5190105,-2.390804,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
487,0038_0049,-8.965962702564102,-77.64106567692308,35.87692307692308,,209584.33347440476,9007867.183589784,38,49,290,2017-05-30,RGI60-16.02444,4712.6606,4711.287,0.17458051,2.8497224,3.9457223,44.0,5914480.0,26435232.0,132355430.0,33.75132,,2.8991003,-2.054594,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
488,0038_0050,-8.966291765625,-77.641062734375,29.265625,,209584.91907069227,9007830.768638847,38,50,290,2014-05-31,RGI60-16.02444,4709.597,4704.2563,0.27016827,2.1929028,3.8060045,0.0,5922224.0,16009086.0,80043784.0,25.436184,,,-1.6934543,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
489,0039_0045,-8.96436253125,-77.64066928125,110.19791666666667,,209626.67853608014,9008044.587401336,39,45,290,2017-05-30,RGI60-16.02444,4719.1294,4721.753,0.049567007,3.8724234,4.2881684,0.0,5887376.0,62135740.0,312037380.0,35.14626,96.044655,12.58598,-2.6289265,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
490,0039_0046,-8.964948727272727,-77.640670875,79.98295454545455,,209626.96940888578,9007979.71208292,39,46,290,2020-10-22,RGI60-16.02444,4721.3345,4721.201,0.0677979,3.8724234,4.536614,44.0,5889312.0,59609680.0,299307550.0,42.703423,88.54566,11.281677,-2.7717633,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
491,0039_0047,-8.965214172972974,-77.64072614594595,67.31891891891892,,209621.09873165734,9007950.291608073,39,47,290,2020-10-22,RGI60-16.02444,4721.4253,4720.708,0.08943768,3.8724234,4.5156,62.225395,5893184.0,54553516.0,273830430.0,43.725304,68.566315,5.838891,-2.6348085,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
492,0039_0048,-8.965624278325123,-77.64071537684728,44.77093596059113,,209622.60994502943,9007904.913944075,39,48,290,2020-10-22,RGI60-16.02444,4720.0195,4719.658,0.11674441,3.6279254,4.368958,98.38699,5897056.0,49487244.0,248308930.0,46.102764,42.137123,4.896035,-2.497854,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
493,0039_0049,-8.96595097313433,-77.6406398955224,38.51940298507463,,209631.1755010272,9007868.81846966,39,49,290,2020-10-22,RGI60-16.02444,4719.227,4717.233,0.1615534,2.9854536,4.1647935,62.225395,5900928.0,44396716.0,222680940.0,42.02575,24.132034,3.111401,-2.2242975,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
494,0039_0050,-8.966341968181819,-77.64069185454545,23.295454545454547,,209625.76916955944,9007825.506118668,39,50,290,2014-05-31,RGI60-16.02444,4716.4785,4712.1914,0.239295,2.3585215,3.9861586,44.0,5912544.0,29018824.0,145335260.0,31.651428,,,-1.9344614,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
495,0040_0044,-8.96417996923077,-77.64022987692307,118.53846153846153,,209674.88392945848,9008065.138904346,40,44,290,2017-05-30,RGI60-16.02444,4720.955,4724.2764,0.040336568,3.8724234,4.2366905,0.0,5879632.0,72190296.0,362738620.0,35.401917,97.90656,11.738713,-2.565739,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
496,0040_0045,-8.964266266666668,-77.64037333333334,120.16666666666667,,209659.1670916968,9008055.474981198,40,45,290,2014-05-31,RGI60-16.02444,4722.2427,4724.0605,0.05808736,3.8724234,4.741781,44.0,5881568.0,69680750.0,350081470.0,40.99223,104.63749,12.009594,-2.6593058,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
497,0040_0046,-8.96483771889401,-77.64027524423963,99.12442396313364,,209670.4149316322,9007992.310188225,40,46,290,2017-05-30,RGI60-16.02444,4725.1465,4724.427,0.078439966,3.8724234,4.8238025,62.225395,5877696.0,74698380.0,375390300.0,47.69903,93.775024,10.575673,-2.729024,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
498,0040_0047,-8.965281428571428,-77.64034332440477,66.83630952380952,,209663.27651553176,9007943.15121092,40,47,290,2020-10-22,RGI60-16.02444,4724.773,4724.8296,0.09752236,3.8724234,4.748979,98.38699,5873824.0,79711170.0,400678000.0,53.743496,74.596146,4.47754,-2.6791327,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
499,0040_0048,-8.9656210875,-77.64028452916666,56.895833333333336,,209670.01626813126,9007905.607809199,40,48,290,2020-10-22,RGI60-16.02444,4724.9536,4724.7417,0.11904393,3.5857139,4.588771,124.45079,5875760.0,77205740.0,388038140.0,55.280327,57.745293,4.651944,-2.6292415,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
500,0040_0049,-8.966043438461538,-77.64033941282051,33.47692307692308,,209664.3130069173,9007858.823020091,40,49,290,2020-10-22,RGI60-16.02444,4726.328,4723.5317,0.15160893,3.1014526,4.3763742,88.0,5885440.0,64658650.0,324753150.0,50.508034,37.919807,2.9654276,-2.4043164,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
501,0040_0050,-8.966341521978022,-77.64028863736263,20.9010989010989,,209670.13723316745,9007825.8744095,40,50,290,2014-05-31,RGI60-16.02444,4723.9,4720.3086,0.2089095,2.5587337,4.1692767,44.0,5895120.0,52022376.0,261077940.0,39.84032,24.540796,1.7819432,-2.158532,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
502,0041_0044,-8.964132129032258,-77.63988334408603,124.76344086021506,,209712.97720239972,9008070.707323229,41,44,290,2017-05-30,RGI60-16.02444,4724.8716,4726.1553,0.05013789,3.8724234,4.804851,0.0,5871888.0,82216230.0,413315620.0,41.930202,105.88243,11.477832,-2.6398983,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
503,0041_0045,-8.964630388888889,-77.6399295,116.0,,209708.29453946493,9008015.528667629,41,45,290,2014-05-31,RGI60-16.02444,4724.872,4726.868,0.07240718,3.8724234,5.017907,44.0,5869952.0,84713550.0,425919070.0,47.49501,109.57797,11.748479,-2.672951,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
504,0041_0046,-8.964792003412969,-77.6398508122867,101.38907849829351,,209717.0815624469,9007997.705077939,41,46,290,2014-05-31,RGI60-16.02444,4729.006,4728.075,0.09126721,3.8724234,5.020623,88.0,5866080.0,89697360.0,451078600.0,56.304554,108.550354,10.64425,-2.700652,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
505,0041_0047,-8.965301160337553,-77.63981014345991,74.67088607594937,,209721.96147415528,9007941.389091674,41,47,290,2020-10-22,RGI60-16.02444,4728.7803,4729.3115,0.107332475,3.8155866,4.9279747,124.45079,5856400.0,102121280.0,513818340.0,62.710617,83.869415,5.6763387,-2.7015123,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
506,0041_0048,-8.965649441780823,-77.63984573630137,67.21232876712328,,209718.32192119097,9007902.816818872,41,48,290,2020-10-22,RGI60-16.02444,4730.7363,4730.1035,0.12356481,3.5064135,4.7686214,139.14021,5852528.0,107075624.0,538846700.0,63.73127,71.09409,3.7570913,-2.7023726,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
