Unnamed: 0,ij_grid,latitude,longitude,thickness,thickness_uncertainty,x_proj,y_proj,i_grid,j_grid,survey_id,date,rgi_id,topo,topo_smoothed,slope,slope_factor,aspect,dis_from_border,catchment_area,lin_mb_above_z,oggm_mb_above_z,consensus_ice_thickness,millan_ice_thickness,millan_v,itslive_v,hugonnet_dhdt,glacier_cenlon,glacier_cenlat,glacier_area_km2,glacier_outline_year,glacier_is_tidewater,glacier_median_elev,glacier_min_elev,glacier_max_elev,glacier_length,glacier_oggm_volume,glacier_reference_mb,glacier_aar,glacier_avg_temp,glacier_avg_prcpsol,glacier_avg_prcp,glacier_avg_meltingtemp,RGI
59435,0080_0048,75.31009633333333,-85.08213566666667,65.0,12.0,554279.6405352596,8359084.739010028,80,48,248,2017-04-26,RGI60-03.02312,596.8456,597.5716,0.02615664,3.8724234,3.883431,176.0,3393808.0,301980900.0,274052300.0,140.49248,160.52454,2.3287053,0.39243552,-1.2420511,-85.0891,75.3121,5.767,1999,False,601.4716796875,404.165283203125,640.7212524414062,3784.0,0.7982958794080509,-549.0,0.0,-18.01818288733005,774.1703010031797,939.9793538720904,6.068976596131259,RGI03
59436,0080_0049,75.30969800000001,-85.082368,77.0,12.0,554274.5058786878,8359040.1030537905,80,49,248,2017-04-26,RGI60-03.02312,596.877,597.1734,0.014046733,3.8724234,4.3561263,220.0,3415104.0,302653730.0,274797860.0,147.76509,159.11244,2.1915896,0.3841239,-1.2161845,-85.0891,75.3121,5.767,1999,False,601.4716796875,404.165283203125,640.7212524414062,3784.0,0.7982958794080509,-549.0,0.0,-18.01818288733005,774.1703010031797,939.9793538720904,6.068976596131259,RGI03
60185,0042_0236,75.40836566666667,-82.65508033333333,352.6666666666667,12.0,453462.1796713288,8369821.040128518,42,236,286,2014-05-07,RGI60-03.02429,1742.8525,1742.8234,0.026481008,3.8724234,6.141456,28287.807,301720000.0,144779070000.0,103212330000.0,66.31326,394.7293,5.548188,4.368152,-0.056817,-82.4471,75.5708,663.918,1999,True,1245.4967041015625,0.0,1870.8818359375,60000.0,290.876751370585,-335.8,0.6571970395288684,-21.775675702646595,925.8490952977202,933.7716045520252,0.8074980857017988,RGI03
60186,0042_0237,75.4081075,-82.6535835,353.0,12.0,453503.4531576444,8369791.068843452,42,237,286,2014-05-07,RGI60-03.02429,1748.1437,1748.1074,0.026711896,3.8724234,6.174313,28482.977,301720000.0,144779070000.0,103212330000.0,58.1664,407.6494,5.975791,3.911558,0.21404174,-82.4471,75.5708,663.918,1999,True,1245.4967041015625,0.0,1870.8818359375,60000.0,290.876751370585,-335.8,0.6571970395288684,-21.775675702646595,925.8490952977202,933.7716045520252,0.8074980857017988,RGI03
60199,0043_0245,75.39289663636363,-82.64486318181818,434.3636363636364,12.0,453701.45136834873,8368087.656619783,43,245,248,2011-05-05,RGI60-03.02429,1786.6034,1786.3441,0.016002784,3.8724234,0.05145055,30006.0,54440000.0,96180700000.0,50834526000.0,59.00556,498.1094,6.736006,1.7845341,-0.53962094,-82.4471,75.5708,663.918,1999,True,1245.4967041015625,0.0,1870.8818359375,60000.0,290.876751370585,-335.8,0.6571970395288684,-21.775675702646595,925.8490952977202,933.7716045520252,0.8074980857017988,RGI03
60200,0043_0246,75.39123825,-82.64555825,457.3,12.0,453676.7495498334,8367903.2282585725,43,246,248,2011-05-05,RGI60-03.02429,1789.4655,1789.3192,0.014245557,3.8724234,0.00010710538,30201.986,52800000.0,93455500000.0,49303142000.0,59.55595,514.2505,6.879638,2.1905427,-0.33681408,-82.4471,75.5708,663.918,1999,True,1245.4967041015625,0.0,1870.8818359375,60000.0,290.876751370585,-335.8,0.6571970395288684,-21.775675702646595,925.8490952977202,933.7716045520252,0.8074980857017988,RGI03
60201,0043_0247,75.38949661904762,-82.64655466666666,479.6666666666667,12.0,453643.3030802127,8367709.751251982,43,247,248,2011-05-05,RGI60-03.02429,1792.2399,1792.0427,0.013102574,3.8724234,6.2015567,30398.025,51280000.0,90915320000.0,47883810000.0,57.734436,537.43115,7.369875,2.177454,-0.37864906,-82.4471,75.5708,663.918,1999,True,1245.4967041015625,0.0,1870.8818359375,60000.0,290.876751370585,-335.8,0.6571970395288684,-21.775675702646595,925.8490952977202,933.7716045520252,0.8074980857017988,RGI03
60202,0043_0248,75.387635,-82.646827,503.7142857142857,12.0,453629.8610204638,8367502.3244489,43,248,248,2012-05-04,RGI60-03.02429,1794.7502,1794.5431,0.012089634,3.8724234,6.107152,30594.117,50040000.0,88834080000.0,46725930000.0,58.39203,565.0701,8.095166,2.0674996,-0.3579439,-82.4471,75.5708,663.918,1999,True,1245.4967041015625,0.0,1870.8818359375,60000.0,290.876751370585,-335.8,0.6571970395288684,-21.775675702646595,925.8490952977202,933.7716045520252,0.8074980857017988,RGI03
60204,0043_0260,75.36675966666667,-82.64324699999999,507.0,12.0,453666.0075079599,8365171.144193104,43,260,248,2012-05-04,RGI60-03.02429,1816.8922,1816.8287,0.011328122,3.8724234,5.654684,32950.87,34160000.0,61533750000.0,31897639000.0,61.433796,793.1816,19.356176,2.4138227,0.61274713,-82.4471,75.5708,663.918,1999,True,1245.4967041015625,0.0,1870.8818359375,60000.0,290.876751370585,-335.8,0.6571970395288684,-21.775675702646595,925.8490952977202,933.7716045520252,0.8074980857017988,RGI03
60560,0057_0169,75.52995943333333,-82.56020173333333,615.8,12.0,456486.9973908718,8383311.423876686,57,169,248,2011-05-05,RGI60-03.02429,1361.9908,1362.2029,0.0025051893,3.8724234,0.41476113,14556.099,261120000.0,303075920000.0,241951740000.0,655.72723,362.87717,8.181086,12.482378,-3.7160606,-82.4471,75.5708,663.918,1999,True,1245.4967041015625,0.0,1870.8818359375,60000.0,290.876751370585,-335.8,0.6571970395288684,-21.775675702646595,925.8490952977202,933.7716045520252,0.8074980857017988,RGI03
61769,0055_0089,75.60149142857144,-83.471912,0.2857142857142857,12.0,431404.6686084637,8392152.693657856,55,89,248,2015-05-07,RGI60-03.02435,726.83606,739.1833,0.20464784,2.590572,2.7418764,200.0,301720000.0,144779070000.0,103212330000.0,395.96583499999997,357.12076,17.129132,1.0908294,-0.1562493,-83.162,75.4978,765.44,1999,True,1315.848876953125,0.0,1820.094482421875,57200.0,298.5145809444664,-203.7,0.6176211907779485,-19.06561682896379,819.1108623543777,938.1420107518652,3.5810586583452846,RGI03
62756,0161_0238,75.3423835,-82.67693408333334,449.0833333333333,12.0,452639.36930805584,8362478.966331367,161,238,248,2011-05-05,RGI60-03.02435,1794.3501,1794.2537,0.01875291,3.8724234,3.8665028,26480.182,301720000.0,144779070000.0,103212330000.0,52.48966,706.65857,18.068228,2.2077303,0.054138824,-83.162,75.4978,765.44,1999,True,1315.848876953125,0.0,1820.094482421875,57200.0,298.5145809444664,-203.7,0.6176211907779485,-19.06561682896379,819.1108623543777,938.1420107518652,3.5810586583452846,RGI03
62833,0164_0237,75.344139,-82.658394,473.0,12.0,453168.3420508624,8362660.022348704,164,237,248,2012-05-04,RGI60-03.02435,1803.4115,1803.4047,0.017056711,3.8724234,3.71264,26523.951,301720000.0,144779070000.0,103212330000.0,43.836388,726.545,19.084694,2.4670503,-0.2507935,-83.162,75.4978,765.44,1999,True,1315.848876953125,0.0,1820.094482421875,57200.0,298.5145809444664,-203.7,0.6176211907779485,-19.06561682896379,819.1108623543777,938.1420107518652,3.5810586583452846,RGI03
62856,0166_0218,75.377663,-82.64734166666666,567.6666666666666,12.0,453584.4209187328,8366390.478493177,166,218,286,2014-05-01,RGI60-03.02435,1805.5847,1805.5098,0.010549913,3.8724234,5.734913,23259.406,301720000.0,144779070000.0,103212330000.0,106.46712,688.8662,10.615452,2.14492,0.13264047,-83.162,75.4978,765.44,1999,True,1315.848876953125,0.0,1820.094482421875,57200.0,298.5145809444664,-203.7,0.6176211907779485,-19.06561682896379,819.1108623543777,938.1420107518652,3.5810586583452846,RGI03
63397,0213_0126,75.37327230434782,-83.3408797826087,547.3478260869565,12.0,603081.0472778323,8368440.9933189,213,126,248,2011-05-05,RGI60-03.02440,1534.4453,1534.5222,0.021079352,3.8724234,5.321499,26925.824,301720000.0,144779070000.0,103212330000.0,78.91007,483.5134,3.9406521,4.957804,-0.32846048,-84.1054,75.3887,1046.456,1999,False,1058.91748046875,304.98162841796875,1646.7974853515625,41600.0,385.0347901193945,-273.4,0.5248386754536167,-19.90992130809324,856.3750533370944,939.0910644243268,2.532545839841074,RGI03
63429,0064_0048,75.753834,-81.23559233333333,45.0,12.0,493528.2953698991,8407730.537682928,64,48,248,2014-05-06,RGI60-03.02441,291.78168,290.1643,0.09086588,3.8724234,6.214237,177.71043,1522422.0,170863140.0,158218500.0,87.470024,170.83052,7.9753604,0.68701273,-0.55106956,-81.2592,75.7566,2.667,1999,False,295.347900390625,95.462890625,407.6773681640625,1980.0,0.1760173975573456,-428.5,0.0,-16.35993311985216,963.7596757196188,1407.8895754653108,11.309060186669988,RGI03
63430,0065_0047,75.753891,-81.233976,36.0,12.0,493572.7209009013,8407736.721359836,65,47,248,2014-05-06,RGI60-03.02441,287.51382,287.02838,0.10413802,3.8724234,6.2400017,136.06248,1613898.0,169489180.0,156763330.0,73.77303,178.12941,10.456533,0.7881446,-0.5975215,-81.2592,75.7566,2.667,1999,False,295.347900390625,95.462890625,407.6773681640625,1980.0,0.1760173975573456,-428.5,0.0,-16.35993311985216,963.7596757196188,1407.8895754653108,11.309060186669988,RGI03
63431,0065_0048,75.753873,-81.234511,39.0,12.0,493558.016650335,8407734.771152643,65,48,248,2014-05-06,RGI60-03.02441,291.70026,290.35162,0.09447211,3.8724234,6.224672,165.0,1516977.0,170919540.0,158281040.0,83.361084,180.66852,9.670354,0.7494028,-0.57234156,-81.2592,75.7566,2.667,1999,False,295.347900390625,95.462890625,407.6773681640625,1980.0,0.1760173975573456,-428.5,0.0,-16.35993311985216,963.7596757196188,1407.8895754653108,11.309060186669988,RGI03
63432,0066_0047,75.753918,-81.23316750000001,31.5,12.0,493594.9420228575,8407739.6462868,66,47,248,2014-05-06,RGI60-03.02441,287.57492,287.22324,0.10188561,3.8724234,6.2023287,118.98319,1605186.0,169661180.0,156940640.0,65.66884,170.02533,10.059798,0.87362295,-0.589686,-81.2592,75.7566,2.667,1999,False,295.347900390625,95.462890625,407.6773681640625,1980.0,0.1760173975573456,-428.5,0.0,-16.35993311985216,963.7596757196188,1407.8895754653108,11.309060186669988,RGI03
63433,0067_0047,75.753952,-81.2320885,25.5,12.0,493624.5966588661,8407743.323372385,67,47,248,2014-05-06,RGI60-03.02441,287.09167,287.5734,0.09663705,3.8724234,6.1393213,93.3381,1598652.0,169785340.0,157069090.0,55.84756,143.55919,8.64565,0.8190781,-0.56278545,-81.2592,75.7566,2.667,1999,False,295.347900390625,95.462890625,407.6773681640625,1980.0,0.1760173975573456,-428.5,0.0,-16.35993311985216,963.7596757196188,1407.8895754653108,11.309060186669988,RGI03
63434,0068_0047,75.753991,-81.23073433333333,18.666666666666668,12.0,493661.8120240451,8407747.529407755,68,47,248,2014-05-06,RGI60-03.02441,286.64062,288.1405,0.08934865,3.8724234,6.044342,73.790245,1583406.0,170055000.0,157349980.0,46.59858,112.94539,7.2920504,0.68175876,-0.53225243,-81.2592,75.7566,2.667,1999,False,295.347900390625,95.462890625,407.6773681640625,1980.0,0.1760173975573456,-428.5,0.0,-16.35993311985216,963.7596757196188,1407.8895754653108,11.309060186669988,RGI03
63435,0069_0047,75.75402650000001,-81.229385,13.0,12.0,493698.892921521,8407751.346222878,69,47,248,2014-05-06,RGI60-03.02441,286.78168,288.97223,0.08181207,3.8724234,5.912509,46.66905,1563804.0,170358660.0,157670750.0,38.989685,80.98223,6.4672694,0.53926,-0.5017195,-81.2592,75.7566,2.667,1999,False,295.347900390625,95.462890625,407.6773681640625,1980.0,0.1760173975573456,-428.5,0.0,-16.35993311985216,963.7596757196188,1407.8895754653108,11.309060186669988,RGI03
63436,0070_0047,75.754053,-81.22829899999999,9.5,12.0,493728.73615420185,8407754.187612176,70,47,248,2014-05-06,RGI60-03.02441,287.93982,290.10086,0.07648386,3.8724234,5.7473364,33.0,1527867.0,170805040.0,158154340.0,31.794624,357.12076,17.129132,0.39158183,-0.45481333,-81.2592,75.7566,2.667,1999,False,295.347900390625,95.462890625,407.6773681640625,1980.0,0.1760173975573456,-428.5,0.0,-16.35993311985216,963.7596757196188,1407.8895754653108,11.309060186669988,RGI03
63437,0071_0047,75.7540765,-81.2272155,6.5,12.0,493758.509320184,8407756.69507356,71,47,248,2014-05-06,RGI60-03.02441,289.92883,291.5546,0.07564467,3.8724234,5.5737658,0.0,1457082.0,171416900.0,158851500.0,15.484401,357.12076,17.129132,0.24236128,-0.40405807,-81.2592,75.7566,2.667,1999,False,295.347900390625,95.462890625,407.6773681640625,1980.0,0.1760173975573456,-428.5,0.0,-16.35993311985216,963.7596757196188,1407.8895754653108,11.309060186669988,RGI03
64377,0126_0256,75.31742354166667,-81.50966220833332,250.70833333333331,12.0,485580.3284102958,8359085.476121406,126,256,248,2011-05-05,RGI60-03.02442,1723.1124,1723.0092,0.04612462,3.8724234,5.89505,7531.268,97040000.0,205149800000.0,90790730000.0,276.52295,236.43173,9.457108,2.7458308,0.9797629,-81.7647,75.5279,1134.439,1999,True,1149.024169921875,0.0,1920.2523193359373,50400.0,424.55554053968285,-213.5,0.6522829632070851,-20.90989301705279,899.6796806515745,935.601139934167,1.6205242773506954,RGI03
65344,0143_0152,75.5051274,-81.3966168,142.0,12.0,488918.9286308775,8380004.138720123,143,152,248,2014-05-06,RGI60-03.02442,673.0014,684.5593,0.094731174,3.8724234,4.674241,200.0,301720000.0,144779070000.0,103212330000.0,10.667561,357.12076,17.129132,0.43996242,-0.15698189,-81.7647,75.5279,1134.439,1999,True,1149.024169921875,0.0,1920.2523193359373,50400.0,424.55554053968285,-213.5,0.6522829632070851,-20.90989301705279,899.6796806515745,935.601139934167,1.6205242773506954,RGI03
65585,0155_0062,75.66590189285715,-81.31206735714285,19.357142857142858,12.0,491375.7620333003,8397928.883036686,155,62,248,2015-05-07,RGI60-03.02442,15.952861,13.229782,0.061678465,3.8724234,1.8482277,200.0,1130920000.0,10671080000.0,14911925000.0,192.3143,370.08853,382.0954,1001.7536,-3.112582,-81.7647,75.5279,1134.439,1999,True,1149.024169921875,0.0,1920.2523193359373,50400.0,424.55554053968285,-213.5,0.6522829632070851,-20.90989301705279,899.6796806515745,935.601139934167,1.6205242773506954,RGI03
65586,0155_0064,75.66220207142858,-81.31171546428571,8.678571428571429,12.0,491383.3102870555,8397516.010548772,155,64,248,2014-05-06,RGI60-03.02442,0.0,6.519748,0.06607134,3.8724234,1.5083501,200.0,1132200000.0,6421160000.0,8982136000.0,166.8805,341.25162,356.27557,892.18896,-2.8557935,-81.7647,75.5279,1134.439,1999,True,1149.024169921875,0.0,1920.2523193359373,50400.0,424.55554053968285,-213.5,0.6522829632070851,-20.90989301705279,899.6796806515745,935.601139934167,1.6205242773506954,RGI03
65607,0156_0061,75.66736068181818,-81.30382718181818,17.545454545454547,12.0,491604.3207785411,8398090.467215898,156,61,248,2014-05-06,RGI60-03.02442,0.0,3.3004918,0.036897052,3.8724234,1.5895977,0.0,1132840000.0,4285080000.0,5996268000.0,138.78633,369.92374,381.1766,1014.7023,-2.9061267,-81.7647,75.5279,1134.439,1999,True,1149.024169921875,0.0,1920.2523193359373,50400.0,424.55554053968285,-213.5,0.6522829632070851,-20.90989301705279,899.6796806515745,935.601139934167,1.6205242773506954,RGI03
65629,0157_0061,75.66750325,-81.29989383333334,30.916666666666668,12.0,491713.0907112479,8398105.81898685,157,61,248,2014-05-06,RGI60-03.02442,0.0,0.0,0.008251042,3.8724234,1.5707525,200.0,301720000.0,144779070000.0,103212330000.0,10.464044,357.12076,17.129132,964.66486,-2.251515,-81.7647,75.5279,1134.439,1999,True,1149.024169921875,0.0,1920.2523193359373,50400.0,424.55554053968285,-213.5,0.6522829632070851,-20.90989301705279,899.6796806515745,935.601139934167,1.6205242773506954,RGI03
65754,0057_0019,75.72723366666666,-82.90449266666667,37.0,12.0,447596.4520036374,8405593.695590533,57,19,248,2012-05-04,RGI60-03.02444,448.50192,465.62585,0.21124947,2.5416903,5.223998,90.0,301720000.0,144779070000.0,103212330000.0,11.392404,357.12076,17.129132,0.5143959,-0.736922,-82.8972,75.6819,32.856,1999,False,962.5120849609376,336.3330993652344,1190.9329833984375,7740.0,4.638534725518122,-357.8,0.4901098896987543,-18.86571611735368,803.4760249687547,936.2045831324752,4.40371593068981,RGI03
65800,0060_0026,75.721858,-82.8929525,74.5,12.0,447894.6835926282,8404983.964024888,60,26,248,2012-05-04,RGI60-03.02444,556.48566,573.75854,0.2412599,2.3469775,5.0215874,0.0,31833000.0,1392059900.0,1621141000.0,31.992214,357.12076,17.129132,0.45167437,-0.997699,-82.8972,75.6819,32.856,1999,False,962.5120849609376,336.3330993652344,1190.9329833984375,7740.0,4.638534725518122,-357.8,0.4901098896987543,-18.86571611735368,803.4760249687547,936.2045831324752,4.40371593068981,RGI03
65994,0042_0091,75.57031825,-80.63680975,263.5,12.0,510102.5320828764,8387271.941797785,42,91,248,2012-05-04,RGI60-03.02446,563.4149,562.60547,0.010219191,3.8724234,6.2804775,7010.8286,12629068.0,13336112000.0,9374192000.0,445.56522,365.53207,22.984972,7.197356,-0.4556293,-80.622,75.6059,59.458,1999,True,415.46978759765625,0.0,1043.7371826171875,12980.0,10.449474285791494,-452.3,0.2682594824983247,-17.103337047073833,744.2008608191691,1096.5011296410753,8.912964955721186,RGI03
65995,0043_0091,75.56987825,-80.632879,258.75,12.0,510212.1735227931,8387223.522658095,43,91,248,2012-05-04,RGI60-03.02446,562.8802,562.79144,0.011669702,3.8724234,6.187504,7025.7085,12601220.0,13323527000.0,9362478000.0,454.07257,362.9637,23.244827,7.7061095,0.04186233,-80.622,75.6059,59.458,1999,True,415.46978759765625,0.0,1043.7371826171875,12980.0,10.449474285791494,-452.3,0.2682594824983247,-17.103337047073833,744.2008608191691,1096.5011296410753,8.912964955721186,RGI03
66136,0033_0090,75.543403,-80.526758,39.0,12.0,513187.7081170771,8384290.490865648,33,90,248,2012-05-04,RGI60-03.02451,980.4868,968.4894,0.0898689,3.8724234,4.081385,9097.016,301720000.0,144779070000.0,103212330000.0,395.96583499999997,57.975582,2.298076,3.5400205,0.72006136,-80.4412,75.5867,72.281,1999,True,424.8570556640625,0.0,1002.577880859375,11610.0,12.367602949922963,-310.1,0.4117971903584538,-18.45720985357832,734.9121542464967,922.8306503866976,5.215746503133614,RGI03
66402,0030_0100,75.3882713,-81.2731376,226.0,12.0,492308.6211482437,8366946.168071466,30,100,286,2014-05-07,RGI60-03.02457,1537.8953,1537.3301,0.05267069,3.8724234,2.4233656,1000.0,23680000.0,46195184000.0,22389289000.0,218.01572,154.7222,6.2380433,2.576229,-2.7133322,-80.8775,75.4086,572.004,1999,True,966.7072143554688,0.0,1708.289794921875,28000.0,128.3467877952232,-243.1,0.5818250402909071,-19.15539025993812,830.2018757047306,945.5313382033404,3.4741686287670244,RGI03
66884,0148_0103,75.38229111111112,-80.43021133333333,74.66666666666667,12.0,516051.1233155492,8366338.40245,148,103,286,2014-05-07,RGI60-03.02457,802.87854,803.11237,0.19231656,2.688995,5.7756033,2408.3188,384960000.0,228722560000.0,203796630000.0,235.75906,105.05943,15.53991,2.5400324,-0.35348913,-80.8775,75.4086,572.004,1999,True,966.7072143554688,0.0,1708.289794921875,28000.0,128.3467877952232,-243.1,0.5818250402909071,-19.15539025993812,830.2018757047306,945.5313382033404,3.4741686287670244,RGI03
66885,0148_0104,75.38069591666667,-80.43098716666667,76.83333333333333,12.0,516030.9787533369,8366160.212222998,148,104,286,2014-05-07,RGI60-03.02457,834.13184,838.4707,0.20933062,2.555644,6.03316,2545.5845,363520000.0,237222720000.0,205254620000.0,223.04152,86.216095,8.304438,2.1211154,-0.5045573,-80.8775,75.4086,572.004,1999,True,966.7072143554688,0.0,1708.289794921875,28000.0,128.3467877952232,-243.1,0.5818250402909071,-19.15539025993812,830.2018757047306,945.5313382033404,3.4741686287670244,RGI03
66890,0148_0109,75.37224,-80.43482975,101.25,12.0,515931.728811392,8365215.726262748,148,109,286,2014-05-07,RGI60-03.02457,992.8569,992.46204,0.0662462,3.8724234,2.461762,3328.6633,301720000.0,144779070000.0,103212330000.0,31.373844,123.13433,4.5691924,5.9562526,0.05566495,-80.8775,75.4086,572.004,1999,True,966.7072143554688,0.0,1708.289794921875,28000.0,128.3467877952232,-243.1,0.5818250402909071,-19.15539025993812,830.2018757047306,945.5313382033404,3.4741686287670244,RGI03
66899,0149_0100,75.38776275,-80.42778725000001,53.16666666666666,12.0,516113.5086097329,8366949.546080702,149,100,286,2014-05-07,RGI60-03.02457,692.8614,702.20013,0.20205738,2.6104488,6.184179,2163.3308,434240000.0,199609160000.0,190790480000.0,283.9312,107.113174,15.281706,7.347544,-0.29029068,-80.8775,75.4086,572.004,1999,True,966.7072143554688,0.0,1708.289794921875,28000.0,128.3467877952232,-243.1,0.5818250402909071,-19.15539025993812,830.2018757047306,945.5313382033404,3.4741686287670244,RGI03
66900,0149_0101,75.38597233333333,-80.42855058333333,38.083333333333336,12.0,516093.94174490473,8366749.576944284,149,101,286,2014-05-07,RGI60-03.02457,755.346,749.9735,0.23285326,2.3974557,5.9600844,2280.3508,413360000.0,213796900000.0,198311950000.0,248.20145,109.41005,19.839474,5.984126,-0.10619068,-80.8775,75.4086,572.004,1999,True,966.7072143554688,0.0,1708.289794921875,28000.0,128.3467877952232,-243.1,0.5818250402909071,-19.15539025993812,830.2018757047306,945.5313382033404,3.4741686287670244,RGI03
66901,0149_0102,75.38417183333333,-80.42930991666667,64.25,12.0,516074.4932001292,8366548.484132733,149,102,286,2014-05-07,RGI60-03.02457,797.1921,792.15356,0.2057057,2.5825706,5.791473,2408.3188,391280000.0,225779610000.0,202960290000.0,237.35608,113.28748,21.108574,3.415362,-0.11548337,-80.8775,75.4086,572.004,1999,True,966.7072143554688,0.0,1708.289794921875,28000.0,128.3467877952232,-243.1,0.5818250402909071,-19.15539025993812,830.2018757047306,945.5313382033404,3.4741686287670244,RGI03
66902,0149_0103,75.3831215,-80.429798,69.5,12.0,516061.8746303516,8366431.16320621,149,103,286,2014-05-07,RGI60-03.02457,824.44684,823.54816,0.17733341,2.823096,5.689812,2545.5845,372680000.0,233861040000.0,204873400000.0,231.53003,112.995056,20.066132,2.6517558,-0.41690883,-80.8775,75.4086,572.004,1999,True,966.7072143554688,0.0,1708.289794921875,28000.0,128.3467877952232,-243.1,0.5818250402909071,-19.15539025993812,830.2018757047306,945.5313382033404,3.4741686287670244,RGI03
66928,0049_0011,75.543158,-80.526317,42.0,12.0,513200.2159461808,8384263.253166523,49,11,248,2012-05-04,RGI60-03.02460,983.5902,973.4792,0.075820416,3.8724234,4.530245,4506.1084,301720000.0,144779070000.0,103212330000.0,395.96583499999997,58.421097,2.378638,3.2701876,0.6051972,-80.4835,75.5172,33.341,1999,True,680.0732421875,0.0,1002.504150390625,10010.0,5.05246119926512,-244.9,0.6089243738016489,-19.7442887166486,645.2217119452115,723.0613013735942,2.725663262414735,RGI03
67208,0022_0129,75.131002,-82.35946,542.4285714285714,12.0,461062.8589507826,8338669.76686341,22,129,286,2014-05-07,RGI60-03.02467,1369.6548,1369.6381,0.022194127,3.8724234,3.2801068,31556.934,301720000.0,144779070000.0,103212330000.0,93.06926,359.53525,2.3773377,9.476792,0.1866909,-81.5122,75.0577,2622.813,1999,True,959.0611572265624,0.0,1919.0516357421875,72000.0,1233.451774527916,-186.5,0.5688108217797152,-17.876921965039173,1121.3383763195966,1339.623160883741,5.721406205493595,RGI03
67209,0022_0130,75.12969214285714,-82.35957342857144,542.2857142857143,12.0,461056.2590939044,8338523.729767235,22,130,286,2014-05-07,RGI60-03.02467,1365.2688,1365.3116,0.021312743,3.8724234,3.3142216,31384.709,301720000.0,144779070000.0,103212330000.0,395.96583499999997,369.74936,2.6554465,9.456688,0.014684172,-81.5122,75.0577,2622.813,1999,True,959.0611572265624,0.0,1919.0516357421875,72000.0,1233.451774527916,-186.5,0.5688108217797152,-17.876921965039173,1121.3383763195966,1339.623160883741,5.721406205493595,RGI03
67266,0024_0187,75.02713600000001,-82.337165,554.0,12.0,461439.9974721808,8327069.18182439,24,187,248,2012-05-04,RGI60-03.02467,1149.0247,1148.991,0.018629095,3.8724234,3.706038,22061.732,301720000.0,144779070000.0,103212330000.0,96.88174,547.319,10.282779,8.284587,-0.82781374,-81.5122,75.0577,2622.813,1999,True,959.0611572265624,0.0,1919.0516357421875,72000.0,1233.451774527916,-186.5,0.5688108217797152,-17.876921965039173,1121.3383763195966,1339.623160883741,5.721406205493595,RGI03
67323,0026_0144,75.10497283333333,-82.33097066666666,586.8333333333334,12.0,461813.51301562745,8335747.728744163,26,144,286,2014-05-07,RGI60-03.02467,1313.4078,1313.3254,0.013983051,3.8724234,2.3673208,28577.613,301720000.0,144779070000.0,103212330000.0,98.51152,368.7948,2.7351413,8.822881,-0.43843496,-81.5122,75.0577,2622.813,1999,True,959.0611572265624,0.0,1919.0516357421875,72000.0,1233.451774527916,-186.5,0.5688108217797152,-17.876921965039173,1121.3383763195966,1339.623160883741,5.721406205493595,RGI03
67384,0034_0260,74.89750433333334,-82.257448,559.6666666666666,12.0,463431.9384544132,8312558.470355553,34,260,248,2012-05-04,RGI60-03.02467,1077.9224,1077.9668,0.017324418,3.8724234,4.837863,12701.181,1030800000.0,1404367500000.0,1047455600000.0,104.59349,598.0918,14.657242,8.514295,-0.012716815,-81.5122,75.0577,2622.813,1999,True,959.0611572265624,0.0,1919.0516357421875,72000.0,1233.451774527916,-186.5,0.5688108217797152,-17.876921965039173,1121.3383763195966,1339.623160883741,5.721406205493595,RGI03
67396,0035_0260,74.89732483333334,-82.25286466666667,569.1666666666666,12.0,463564.7861800675,8312535.628637843,35,260,248,2012-05-04,RGI60-03.02467,1081.3564,1081.4017,0.017139677,3.8724234,4.8444114,12521.98,1020680000.0,1400217000000.0,1041468800000.0,305.50885,641.63824,17.286907,8.718923,-1.1342272,-81.5122,75.0577,2622.813,1999,True,959.0611572265624,0.0,1919.0516357421875,72000.0,1233.451774527916,-186.5,0.5688108217797152,-17.876921965039173,1121.3383763195966,1339.623160883741,5.721406205493595,RGI03
67404,0036_0258,74.9002091,-82.246141,530.6,12.0,463767.051254372,8312853.251636267,36,258,286,2014-05-07,RGI60-03.02467,1084.2076,1084.0198,0.015970923,3.8724234,4.8416996,12529.964,1012800000.0,1396912800000.0,1036761240000.0,329.6047,614.806,15.388989,8.306332,0.14492154,-81.5122,75.0577,2622.813,1999,True,959.0611572265624,0.0,1919.0516357421875,72000.0,1233.451774527916,-186.5,0.5688108217797152,-17.876921965039173,1121.3383763195966,1339.623160883741,5.721406205493595,RGI03
67417,0037_0260,74.89665328571428,-82.2391972857143,566.1428571428571,12.0,463960.6363321426,8312452.372128106,37,260,248,2012-05-04,RGI60-03.02467,1087.9622,1087.8832,0.014045255,3.8724234,4.9460278,12165.525,1001000000.0,1391851500000.0,1029639630000.0,573.0815,672.8943,18.291542,8.144455,0.05355855,-81.5122,75.0577,2622.813,1999,True,959.0611572265624,0.0,1919.0516357421875,72000.0,1233.451774527916,-186.5,0.5688108217797152,-17.876921965039173,1121.3383763195966,1339.623160883741,5.721406205493595,RGI03
